Ukraine, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age   Cohort      Exposure
1969    27    1942      143120.96
1969    27    1941      191319.52
1969    28    1941      191442.68
1969    28    1940      201925.22
1969    29    1940      200619.32
1969    29    1939      233611.68
1969    30    1939      235114.84
1969    30    1938      243340.66
1969    31    1938      242133.48
1969    31    1937      255009.46
1969    32    1937      256163.68
1969    32    1936      210413.81
1969    33    1936      209573.70
1969    33    1935      178068.21
1969    34    1935      178128.16
1969    34    1934      143378.30
1969    35    1934      143333.82
1969    35    1933      124416.35
1969    36    1933      123626.02
1969    36    1932      163306.54
1969    37    1932      163359.26
1969    37    1931      161304.27
1969    38    1931      161194.91
1969    38    1930      210757.92
1969    39    1930      210057.10
1969    39    1929      208638.27
1969    40    1929      209873.25
1969    40    1928      224473.15
1969    41    1928      222849.22
1969    41    1927      213112.11
1969    42    1927      214595.57
1969    42    1926      214133.45
1969    43    1926      213380.45
1969    43    1925      207125.50
1969    44    1925      207393.47
1969    44    1924      209940.99
1969    45    1924      210458.60
1969    45    1923      187598.12
1969    46    1923      187225.11
1969    46    1922      177828.29
1969    47    1922      177845.94
1969    47    1921      149548.79
1969    48    1921      149940.83
1969    48    1920      134191.76
1969    49    1920      132808.46
1969    49    1919      136278.68
1969    50    1919      137079.69
1969    50    1918      141499.42
1969    51    1918      140245.56
1969    51    1917       94124.63
1969    52    1917       94346.87
1969    52    1916      105455.48
1969    53    1916      104533.71
1969    53    1915      130132.95
1969    54    1915      129727.10
1969    54    1914      188994.01
1969    55    1914      189671.51
1969    55    1913      169032.39
1970    12    1958      207224.83
1970    12    1957      207867.16
1970    13    1957      203377.60
1970    13    1956      200342.92
1970    14    1956      199674.11
1970    14    1955      194044.44
1970    15    1955      194324.13
1970    15    1954      197615.96
1970    16    1954      197902.73
1970    16    1953      185998.89
1970    17    1953      188865.78
1970    17    1952      188875.28
1970    18    1952      189651.51
1970    18    1951      189207.17
1970    19    1951      188343.27
1970    19    1950      188300.77
1970    20    1950      190803.40
1970    20    1949      204550.39
1970    21    1949      200139.30
1970    21    1948      175547.80
1970    22    1948      175851.15
